kid,billable_serv_id,service_addr,type,rate_code,bill_date,consumpsum
555715,125538,2180 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,484
555727,165747,2184 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,303
555739,125547,2188 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,449
555741,125514,2192 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,761
555754,165749,2196 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,237
555766,125515,2200 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,287
555778,125392,2204 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,485
555780,125487,2208 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,518
555792,165751,2212 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,308
556402,122046,1571 SUTHERLAND AVE KELOWNA,W,600,2013-01-06,0
556402,122047,1571 SUTHERLAND AVE KELOWNA,W,601,2013-01-06,111
557176,102186,591 BERNARD AVE  HOUSE KELOWNA,W,600,2013-01-16,135
560400,125274,3330 RICHTER ST KELOWNA,W,603,2013-01-26,470
560400,125275,3330 RICHTER ST KELOWNA,W,602,2013-01-26,726
560400,125276,3330 RICHTER ST KELOWNA,W,608,2013-01-26,2553
560412,121029,486 STANLEY CRES KELOWNA,W,590,2013-01-16,353
560412,121030,488 STANLEY CRES KELOWNA,W,590,2013-01-16,158
560424,172151,378 QUILCHENA DR KELOWNA,W,555,2013-01-16,281
560436,125281,380 QUILCHENA DR KELOWNA,W,555,2013-01-16,523
561162,102837,3788 BIRD PL KELOWNA,W,594,2013-01-26,5365
561162,102838,3788 BIRD PL KELOWNA,W,594,2013-01-26,8763
561174,102837,3788 BIRD PL KELOWNA,W,594,2013-01-26,5365
561174,102838,3788 BIRD PL KELOWNA,W,594,2013-01-26,8763
561186,102837,3788 BIRD PL KELOWNA,W,594,2013-01-26,5365
561186,102838,3788 BIRD PL KELOWNA,W,594,2013-01-26,8763
561198,102837,3788 BIRD PL KELOWNA,W,594,2013-01-26,5365
561198,102838,3788 BIRD PL KELOWNA,W,594,2013-01-26,8763
561200,102837,3788 BIRD PL KELOWNA,W,594,2013-01-26,5365
561200,102838,3788 BIRD PL KELOWNA,W,594,2013-01-26,8763
561212,102837,3788 BIRD PL KELOWNA,W,594,2013-01-26,5365
561212,102838,3788 BIRD PL KELOWNA,W,594,2013-01-26,8763
561224,102837,3788 BIRD PL KELOWNA,W,594,2013-01-26,5365
561224,102838,3788 BIRD PL KELOWNA,W,594,2013-01-26,8763
561236,102837,3788 BIRD PL KELOWNA,W,594,2013-01-26,5365
561236,102838,3788 BIRD PL KELOWNA,W,594,2013-01-26,8763
561248,102837,3788 BIRD PL KELOWNA,W,594,2013-01-26,5365
561248,102838,3788 BIRD PL KELOWNA,W,594,2013-01-26,8763
561251,102837,3788 BIRD PL KELOWNA,W,594,2013-01-26,5365
561251,102838,3788 BIRD PL KELOWNA,W,594,2013-01-26,8763
561263,102837,3788 BIRD PL KELOWNA,W,594,2013-01-26,5365
561263,102838,3788 BIRD PL KELOWNA,W,594,2013-01-26,8763
561275,102837,3788 BIRD PL KELOWNA,W,594,2013-01-26,5365
561275,102838,3788 BIRD PL KELOWNA,W,594,2013-01-26,8763
561376,104763,1290 CENTENNIAL CRES KELOWNA,W,590,2013-01-06,209
561376,104765,1292 CENTENNIAL CRES KELOWNA,W,590,2013-01-06,202
561539,117377,788 PATTERSON AVE KELOWNA,W,590,2013-01-16,211
561539,117379,794 PATTERSON AVE KELOWNA,W,590,2013-01-16,303
561729,111972,4824 LAKESHORE PL KELOWNA,W,555,2013-01-16,281
561756,100211,2251 ABBOTT ST KELOWNA,W,602,2013-01-26,2005
561756,100212,2251 ABBOTT ST KELOWNA,W,603,2013-01-26,4430
561782,165761,1131 CHILCOTIN CRT KELOWNA,W,555,2013-01-06,421
561794,165759,1126 CHILCOTIN CRT KELOWNA,W,555,2013-01-06,1152
561806,165755,1122 CHILCOTIN CRT KELOWNA,W,555,2013-01-06,880
561818,125445,2220 WADDINGTON CRT KELOWNA,W,555,2013-01-06,560
561820,125478,2225 WADDINGTON CRT KELOWNA,W,555,2013-01-06,829
561832,125604,2221 WADDINGTON CRT KELOWNA,W,555,2013-01-06,451
561844,125488,2217 WADDINGTON CRT KELOWNA,W,555,2013-01-06,416
561857,167707,2209 WADDINGTON CRT KELOWNA,W,555,2013-01-06,422
561869,165972,2205 WADDINGTON CRT KELOWNA,W,555,2013-01-06,347
561871,125624,2201 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,596
561883,125696,2210 WADDINGTON CRT KELOWNA,W,555,2013-01-06,527
561933,104561,421 CAWSTON AVE KELOWNA,W,603,2013-01-06,102
561933,123598,1315 WATER ST KELOWNA,W,602,2013-01-06,1048
561958,105589,500 COOK RD KELOWNA,W,604,2013-01-26,21030
561958,105590,500 COOK RD KELOWNA,W,601,2013-01-26,1304
561958,132469,500 COOK RD KELOWNA,W,670,2013-01-26,0
561960,165926,1621 BLONDEAUX CRES KELOWNA,W,555,2013-01-06,278
561972,165929,1627 BLONDEAUX CRES KELOWNA,W,555,2013-01-06,316
561984,124032,1630 WILLOW CRES KELOWNA,W,555,2013-01-06,454
562087,124117,1200 WILSON AVE KELOWNA,W,590,2013-01-06,119
562087,124119,1206 WILSON AVE KELOWNA,W,590,2013-01-06,213
562570,103064,1210 BOTHE RD KELOWNA,W,555,2013-01-16,331
562582,125511,1218 BOTHE RD KELOWNA,W,555,2013-01-16,303
562632,107166,2495 ENTERPRISE WAY KELOWNA,W,602,2013-01-06,950
562632,133155,2495 ENTERPRISE WAY KELOWNA,W,670,2013-01-06,0
562671,110828,2350 HUNTER RD KELOWNA,W,600,2013-01-06,2940
562733,166930,920 KNOX MOUNTAIN DR  900 KELOWNA,W,602,2013-01-06,400
562745,105438,334 CLIFTON RD S KELOWNA,W,555,2013-01-16,228
562758,105439,338 CLIFTON RD S KELOWNA,W,555,2013-01-16,253
562796,167568,1500 BANKS RD  100 KELOWNA,W,603,2013-01-06,3626
562796,167570,1500 BANKS RD  200 KELOWNA,W,602,2013-01-06,3092
562796,167572,1500 BANKS RD  400 KELOWNA,W,602,2013-01-06,4625
562796,167574,1500 BANKS RD  500 KELOWNA,W,602,2013-01-06,340
562796,171216,1500 BANKS RD  300 KELOWNA,W,602,2013-01-06,2019
562808,125438,2515 ENTERPRISE WAY KELOWNA,W,608,2013-01-06,2242
562808,125439,2515 ENTERPRISE WAY KELOWNA,W,602,2013-01-06,1784
562808,125440,2515 ENTERPRISE WAY KELOWNA,W,603,2013-01-06,1780
562810,183362,2507 ENTERPRISE WAY KELOWNA,W,601,2013-01-06,1184
562810,183363,2507 ENTERPRISE WAY KELOWNA,W,609,2013-01-06,656
562897,166930,920 KNOX MOUNTAIN DR  900 KELOWNA,W,602,2013-01-06,400
562909,177030,324 CLIFTON RD KELOWNA,W,556,2013-01-16,209
562911,105437,330 CLIFTON RD S KELOWNA,W,555,2013-01-16,377
565678,167357,4594 FULLER RD KELOWNA,W,557,2013-01-26,324
566466,101765,1255 BERNARD AVE KELOWNA,W,582,2013-01-06,3304
566720,171321,1777 SPRUCEVIEW CRT KELOWNA,W,555,2013-01-06,534
566732,166288,1767 SPRUCEVIEW CRT KELOWNA,W,555,2013-01-06,613
566744,165889,1759 SPRUCEVIEW CRT KELOWNA,W,555,2013-01-06,398
566757,169235,1751 SPRUCEVIEW CRT KELOWNA,W,555,2013-01-06,189
566769,165887,1743 SPRUCEVIEW CRT KELOWNA,W,555,2013-01-06,263
566771,165885,1735 SPRUCEVIEW CRT KELOWNA,W,555,2013-01-06,225
566783,125532,1727 SPRUCEVIEW CRT KELOWNA,W,555,2013-01-06,932
566795,125651,602 SPRUCEVIEW PL S KELOWNA,W,555,2013-01-06,503
566807,125593,24 BRITANICO RD KELOWNA,W,555,2013-01-06,408
566819,165891,608 SPRUCEVIEW PL S KELOWNA,W,555,2013-01-06,618
566821,125602,610 SPRUCEVIEW PL S KELOWNA,W,555,2013-01-06,376
566833,165893,612 SPRUCEVIEW PL S KELOWNA,W,555,2013-01-06,400
566845,125698,614 SPRUCEVIEW PL S KELOWNA,W,555,2013-01-06,332
566858,125513,616 SPRUCEVIEW PL S KELOWNA,W,555,2013-01-06,344
566860,125469,617 SPRUCEVIEW PL S KELOWNA,W,555,2013-01-06,394
566872,125612,1715 MARONA CRT KELOWNA,W,555,2013-01-06,289
566884,125500,1723 MARONA CRT KELOWNA,W,555,2013-01-06,443
566896,125541,609 SPRUCEVIEW PL S KELOWNA,W,556,2013-01-06,786
566908,165867,1724 MARONA CRT KELOWNA,W,555,2013-01-06,324
567417,112075,4049 LAKESHORE RD KELOWNA,W,582,2013-01-26,2253
567429,125387,8775 JIM BAILEY CRES KELOWNA,W,663,2013-11-06,358
567429,185684,8775 JIM BAILEY CRES KELOWNA,W,670,2013-01-06,0
567633,105206,1177 ELLIS ST KELOWNA,W,603,2013-01-06,4498
567633,132326,1177 ELLIS ST KELOWNA,W,670,2013-01-06,0
567633,185067,1177 ELLIS ST KELOWNA,W,601,2013-01-06,1944
567761,184142,2975 ACLAND RD KELOWNA,W,601,2013-01-16,370
568041,125512,251 HIGHGATE CRT KELOWNA,W,555,2013-01-16,338
568054,125548,255 HIGHGATE CRT KELOWNA,W,555,2013-01-16,376
568066,125640,259 HIGHGATE CRT KELOWNA,W,555,2013-01-16,472
568078,125701,263 HIGHGATE CRT KELOWNA,W,555,2013-01-16,293
568080,167025,267 HIGHGATE CRT KELOWNA,W,555,2013-01-16,484
568092,168200,271 HIGHGATE CRT KELOWNA,W,555,2013-01-16,325
568116,165914,1240 RIO DR S KELOWNA,W,555,2013-01-16,144
568128,166938,1242 RIO DR S KELOWNA,W,555,2013-01-16,334
568130,166943,1248 RIO DR S KELOWNA,W,555,2013-01-16,251
568142,166941,1246 RIO DR S KELOWNA,W,555,2013-01-16,382
568155,166939,1244 RIO DR S KELOWNA,W,555,2013-01-16,441
568167,125566,1236 RIO DR S KELOWNA,W,555,2013-01-16,482
568181,125517,274 HIGHGATE CRT KELOWNA,W,555,2013-01-16,402
568193,125520,270 HIGHGATE CRT KELOWNA,W,555,2013-01-16,303
568205,125565,266 HIGHGATE CRT KELOWNA,W,555,2013-01-16,304
568217,125633,262 HIGHGATE CRT KELOWNA,W,555,2013-01-16,612
568229,125540,258 HIGHGATE CRT KELOWNA,W,555,2013-01-16,379
568231,185243,1195 RIO DR S KELOWNA,W,555,2013-01-16,566
568484,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
568484,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
568496,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
568496,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
568508,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
568508,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
568510,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
568510,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
568522,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
568522,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
568534,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
568534,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
568546,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
568546,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
568559,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
568559,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
568561,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
568561,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
568573,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
568573,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
568611,111763,539 KNOWLES RD KELOWNA,W,555,2013-01-26,850
568712,118457,1284 RICHTER ST KELOWNA,W,555,2013-01-26,155
569157,125554,4344 LYSONS CRES KELOWNA,W,555,2013-01-26,424
569169,167327,4340 LYSONS CRES KELOWNA,W,555,2013-01-26,619
569171,125574,4343 LYSONS CRES KELOWNA,W,555,2013-01-26,795
569183,125635,4339 LYSONS CRES KELOWNA,W,555,2013-01-26,493
569195,125638,4335 LYSONS CRES KELOWNA,W,555,2013-01-26,650
569207,125702,4331 LYSONS CRES KELOWNA,W,555,2013-01-26,938
570033,170821,662 MCCLURE RD KELOWNA,W,555,2013-01-26,522
570045,114556,664 MCCLURE RD KELOWNA,W,555,2013-01-26,295
570817,103427,1260 BROOKSIDE AVE KELOWNA,W,588,2013-01-06,7715
570817,103428,1260 BROOKSIDE AVE KELOWNA,W,584,2013-01-06,570
570843,111689,592 KLO RD KELOWNA,W,600,2013-01-26,78
572280,165817,1555 HOMESTEAD CRT KELOWNA,W,555,2013-01-06,581
572292,165812,1550 HOMESTEAD CRT KELOWNA,W,555,2013-01-06,312
572304,165814,1554 HOMESTEAD CRT KELOWNA,W,555,2013-01-06,316
572316,125649,1558 HOMESTEAD CRT KELOWNA,W,555,2013-01-06,552
572328,165823,1562 HOMESTEAD CRT KELOWNA,W,555,2013-01-06,316
572330,165829,1566 HOMESTEAD CRT KELOWNA,W,555,2013-01-06,605
572342,165832,1570 HOMESTEAD CRT KELOWNA,W,555,2013-01-06,730
572367,117072,4855 SWALLOW CRT KELOWNA,W,555,2013-01-16,1122
572381,121067,845 STEELE RD KELOWNA,W,555,2013-01-16,353
572393,167443,855 STEELE RD KELOWNA,W,555,2013-01-16,363
572405,172136,861 STEELE RD KELOWNA,W,555,2013-01-16,807
572417,167451,867 STEELE RD KELOWNA,W,555,2013-01-16,614
572429,166992,879 STEELE RD KELOWNA,W,555,2013-01-16,312
572431,167445,885 STEELE RD KELOWNA,W,555,2013-01-16,271
572468,167449,898 STEELE RD KELOWNA,W,555,2013-01-16,501
572470,166994,892 STEELE RD KELOWNA,W,555,2013-01-16,269
572482,167447,886 STEELE RD KELOWNA,W,555,2013-01-16,445
572494,186076,880 STEELE RD KELOWNA,W,555,2013-10-16,134
572506,166990,874 STEELE RD KELOWNA,W,555,2013-01-16,496
572518,166988,868 STEELE RD KELOWNA,W,555,2013-01-16,288
572520,125603,862 STEELE RD KELOWNA,W,555,2013-01-16,548
572532,166986,856 STEELE RD KELOWNA,W,555,2013-01-16,362
572544,121069,850 STEELE RD KELOWNA,W,555,2013-01-16,368
572557,121068,846 STEELE RD KELOWNA,W,555,2013-01-16,219
576226,109953,245 HARVEY AVE KELOWNA,W,608,2013-01-16,5410
576226,109954,245 HARVEY AVE KELOWNA,W,603,2013-01-16,270
576226,167670,245 HARVEY AVE KELOWNA,W,600,2013-01-16,300
576277,109882,1717 HARVEY AVE KELOWNA,W,602,2013-01-06,1486
576315,175061,5012 SOUTH RIDGE DR KELOWNA,W,694,2013-01-16,1381
576327,125663,674 SOUTH CREST DR KELOWNA,W,555,2013-01-16,416
576339,166677,670 SOUTH CREST DR KELOWNA,W,555,2013-01-16,471
576341,166675,668 SOUTH CREST DR KELOWNA,W,555,2013-01-16,345
576354,166669,662 SOUTH CREST DR KELOWNA,W,555,2013-01-16,412
576366,166607,658 SOUTH CREST DR KELOWNA,W,555,2013-01-16,263
576378,166603,654 SOUTH CREST DR KELOWNA,W,555,2013-01-16,341
576380,166599,650 SOUTH CREST DR KELOWNA,W,555,2013-01-16,378
576392,166605,655 SOUTH CREST DR KELOWNA,W,555,2013-01-16,441
576404,166609,659 SOUTH CREST DR KELOWNA,W,555,2013-01-16,457
576416,166671,663 SOUTH CREST DR KELOWNA,W,555,2013-01-16,342
576428,166673,667 SOUTH CREST DR KELOWNA,W,555,2013-01-16,338
576430,166679,671 SOUTH CREST DR KELOWNA,W,555,2013-01-16,432
576442,167719,675 SOUTH CREST DR KELOWNA,W,555,2013-01-16,364
576455,125622,5026 SOUTH RIDGE DR KELOWNA,W,555,2013-01-16,280
576467,166723,5030 SOUTH RIDGE DR KELOWNA,W,555,2013-01-16,309
576479,166725,5034 SOUTH RIDGE DR KELOWNA,W,555,2013-01-16,185
576481,125626,5038 SOUTH RIDGE DR KELOWNA,W,555,2013-01-16,337
576493,166727,5042 SOUTH RIDGE DR KELOWNA,W,555,2013-01-16,378
576505,166729,5046 SOUTH RIDGE DR KELOWNA,W,555,2013-01-16,177
576517,166731,5050 SOUTH RIDGE DR KELOWNA,W,555,2013-01-16,182
576529,166733,5054 SOUTH RIDGE DR KELOWNA,W,555,2013-01-16,193
576531,166735,5058 SOUTH RIDGE DR KELOWNA,W,555,2013-01-16,163
576543,170827,710 SOUTH CREST DR KELOWNA,W,555,2013-01-16,552
576556,166683,714 SOUTH CREST DR KELOWNA,W,555,2013-01-16,465
576568,125666,718 SOUTH CREST DR KELOWNA,W,555,2013-01-16,629
576570,166685,722 SOUTH CREST DR KELOWNA,W,555,2013-01-16,257
576582,166687,726 SOUTH CREST DR KELOWNA,W,555,2013-01-16,148
576594,125611,730 SOUTH CREST DR KELOWNA,W,555,2013-01-16,509
576606,125587,734 SOUTH CREST DR KELOWNA,W,555,2013-01-16,340
576618,166693,738 SOUTH CREST DR KELOWNA,W,555,2013-01-16,457
576620,125669,742 SOUTH CREST DR KELOWNA,W,555,2013-01-16,374
576632,166697,746 SOUTH CREST DR KELOWNA,W,555,2013-01-16,328
576644,166611,750 SOUTH CREST DR KELOWNA,W,555,2013-01-16,327
576657,166615,754 SOUTH CREST DR KELOWNA,W,555,2013-01-16,332
576669,166619,758 SOUTH CREST DR KELOWNA,W,555,2013-01-16,263
576671,125639,762 SOUTH CREST DR KELOWNA,W,555,2013-01-16,218
576683,125704,766 SOUTH CREST DR KELOWNA,W,555,2013-01-16,372
576695,166701,770 SOUTH CREST DR KELOWNA,W,555,2013-01-16,361
576707,166703,774 SOUTH CREST DR KELOWNA,W,555,2013-01-16,193
576719,166705,778 SOUTH CREST DR KELOWNA,W,555,2013-01-16,265
576721,166707,782 SOUTH CREST DR KELOWNA,W,555,2013-01-16,418
576733,166709,786 SOUTH CREST DR KELOWNA,W,555,2013-01-16,281
576745,166621,759 SOUTH CREST DR KELOWNA,W,555,2013-01-16,224
576758,166617,755 SOUTH CREST DR KELOWNA,W,555,2013-01-16,176
576760,166613,751 SOUTH CREST DR KELOWNA,W,555,2013-01-16,444
576772,166699,747 SOUTH CREST DR KELOWNA,W,555,2013-01-16,391
576784,125613,743 SOUTH CREST DR KELOWNA,W,555,2013-01-16,577
576796,166695,739 SOUTH CREST DR KELOWNA,W,555,2013-01-16,150
576808,125699,735 SOUTH CREST DR KELOWNA,W,555,2013-01-16,217
576810,166691,731 SOUTH CREST DR KELOWNA,W,555,2013-01-16,225
576822,166689,727 SOUTH CREST DR KELOWNA,W,555,2013-01-16,832
576834,125586,723 SOUTH CREST DR KELOWNA,W,555,2013-01-16,232
577293,180557,950 ELLIS ST KELOWNA,W,600,2013-01-26,301
577469,182328,384 QUILCHENA CRES KELOWNA,W,555,2013-01-16,539
577471,167045,388 QUILCHENA CRES KELOWNA,W,555,2013-01-16,457
577483,167047,392 QUILCHENA CRES KELOWNA,W,555,2013-01-16,581
577495,167049,396 QUILCHENA CRES KELOWNA,W,555,2013-01-16,885
577507,167054,400 QUILCHENA CRES KELOWNA,W,555,2013-01-16,575
577519,176318,404 QUILCHENA CRES KELOWNA,W,555,2013-01-16,273
577521,170345,408 QUILCHENA CRES KELOWNA,W,555,2013-01-16,239
577533,167056,402 QUILCHENA DR KELOWNA,W,555,2013-01-16,863
577545,183718,390 QUILCHENA DR KELOWNA,W,555,2013-01-16,567
577661,125521,2300 BENVOULIN RD KELOWNA,W,584,2013-01-06,925
577661,125522,2300 BENVOULIN RD KELOWNA,W,588,2013-01-06,5096
577673,167122,975 CROWLEY AVE KELOWNA,W,601,2013-01-16,1220
577673,168424,975 CROWLEY AVE KELOWNA,W,601,2013-01-16,920
577685,171009,1015 CROWLEY AVE KELOWNA,W,603,2013-01-16,900
577685,171010,1015 CROWLEY AVE KELOWNA,W,609,2013-01-16,0
577735,167274,2265 NELSON RD KELOWNA,W,555,2013-01-26,182
577747,109671,1410 GUISACHAN PL KELOWNA,W,555,2013-01-26,214
577875,103932,486 CADDER AVE KELOWNA,W,555,2013-01-26,331
578384,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
578384,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
578396,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
578396,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
578408,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
578408,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
578410,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
578410,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
578422,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
578422,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
578434,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
578434,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
578446,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
578446,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
578459,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
578459,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
578461,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
578461,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
578473,105593,665 COOK RD KELOWNA,W,596,2013-01-26,9950
578473,105594,665 COOK RD KELOWNA,W,596,2013-01-26,26950
578550,106832,1010 ELLIS ST  WATER KELOWNA,W,601,2013-01-26,130
578550,169031,368 INDUSTRIAL AVE KELOWNA,W,603,2013-01-26,981
578636,113209,2280 LECKIE RD KELOWNA,W,601,2013-01-06,638
578675,118825,2417 RICHTER ST HOUSE ACC KELOWNA,W,556,2013-01-16,649
578687,122525,464 TINA CRT KELOWNA,W,555,2013-01-16,104
578699,111826,1122 KYNDREE CRT KELOWNA,W,555,2013-01-16,320
578737,102416,BERNARD AVE KELOWNA,W,600,2013-01-06,43
578737,184444,BERNARD AVE KELOWNA,W,695,2013-01-06,21901
578737,184445,BERNARD AVE KELOWNA,W,695,2013-01-06,383
578737,184446,BERNARD AVE KELOWNA,W,693,2013-01-06,18
578737,184447,BERNARD AVE KELOWNA,W,693,2013-01-06,33
578737,185215,1991 BERNARD AVE  CEMET KELOWNA,W,692,2013-01-06,3
578737,185334,1991 BERNARD AVE  CEMET KELOWNA,W,697,2013-01-06,18442
578788,170202,4670 STEWART RD KELOWNA,W,555,2013-01-26,771
578790,167369,4678 STEWART RD W KELOWNA,W,555,2013-01-26,495
578802,167370,4686 STEWART RD W KELOWNA,W,555,2013-01-26,561
578814,168036,4694 STEWART RD W KELOWNA,W,555,2013-01-26,614
578826,168258,4702 STEWART RD W KELOWNA,W,555,2013-01-26,1500
578838,167371,4710 STEWART RD W KELOWNA,W,555,2013-01-26,729
578840,167372,4718 STEWART RD W KELOWNA,W,555,2013-01-26,465
578853,167246,1682 LARKRIDGE CRT KELOWNA,W,555,2013-01-26,847
578915,167243,1652 ELRIDGE CT KELOWNA,W,555,2013-01-26,2019
578927,167810,1660 ELRIDGE CT KELOWNA,W,555,2013-01-26,743
578939,168120,1655 ELRIDGE CT KELOWNA,W,555,2013-01-26,717
578941,167813,4801 PARKRIDGE DR KELOWNA,W,555,2013-01-26,767
578978,166577,500 SOUTH CREST DR KELOWNA,W,555,2013-01-16,150
578980,166579,502 SOUTH CREST DR KELOWNA,W,555,2013-01-16,168
578992,166581,504 SOUTH CREST DR KELOWNA,W,555,2013-01-16,472
579006,166583,506 SOUTH CREST DR KELOWNA,W,555,2013-01-16,438
579018,166585,510 SOUTH CREST DR KELOWNA,W,555,2013-01-16,470
579020,168353,512 SOUTH CREST DR KELOWNA,W,555,2013-01-16,393
579032,125664,514 SOUTH CREST DR KELOWNA,W,555,2013-01-16,419
579044,166587,516 SOUTH CREST DR KELOWNA,W,555,2013-01-16,276
579057,166589,518 SOUTH CREST DR KELOWNA,W,555,2013-01-16,351
579071,166625,5163 COBBLE CRES KELOWNA,W,555,2013-01-16,1431
579083,166629,5167 COBBLE CRES KELOWNA,W,555,2013-01-16,283
579095,166633,5171 COBBLE CRES KELOWNA,W,555,2013-01-16,598
579107,166635,5175 COBBLE CRES KELOWNA,W,555,2013-01-16,492
579119,166637,5179 COBBLE CRES KELOWNA,W,555,2013-01-16,397
579121,166639,5183 COBBLE CRES KELOWNA,W,555,2013-01-16,113
579133,166641,5187 COBBLE CRES KELOWNA,W,555,2013-01-16,475
579145,166631,5170 COBBLE CRES KELOWNA,W,555,2013-01-16,749
579158,166627,5166 COBBLE CRES KELOWNA,W,555,2013-01-16,447
579160,166623,5160 COBBLE CRES KELOWNA,W,555,2013-01-16,626
579196,108439,1406 GLENVIEW AVE KELOWNA,W,590,2013-01-06,139
579196,110671,1101 HILLCREST ST KELOWNA,W,590,2013-01-06,238
579259,185077,700 BARNABY RD KELOWNA,W,555,2013-01-16,753
579261,101107,704 BARNABY RD KELOWNA,W,555,2013-01-16,2420
579590,100231,2360 ABBOTT ST KELOWNA,W,557,2013-01-26,802
579626,167454,875 HUBBARD RD KELOWNA,W,555,2013-01-26,612
579638,168146,877 HUBBARD ST KELOWNA,W,555,2013-01-26,717
579640,125700,4642 BARTON ST KELOWNA,W,555,2013-01-26,141
579653,167363,4650 BARTON ST KELOWNA,W,555,2013-01-26,556
579665,167365,4658 BARTON ST KELOWNA,W,555,2013-01-26,360
579677,110808,879 HUBBARD RD KELOWNA,W,555,2013-01-26,13
580224,113928,2053 LONG ST KELOWNA,W,555,2013-01-26,84
580248,125694,409 TULAMEEN RD KELOWNA,W,651,2013-01-16,490
580251,125697,407 TULAMEEN RD KELOWNA,W,555,2013-01-16,672
580263,166830,405 TULAMEEN RD KELOWNA,W,555,2013-01-16,714
580301,113787,200 LOCHVIEW RD KELOWNA,W,555,2013-01-16,103
580337,110546,1394 HIGHLAND DR S KELOWNA,W,555,2013-01-06,319
580960,125647,2173 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,341
580972,165743,2169 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,165
580984,165739,2165 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,73
580996,165737,2161 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,238
581000,165733,2157 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,420
581012,165729,2153 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,294
581024,165725,2149 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,223
581036,165721,2145 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,240
581048,125660,2141 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,251
581051,165715,2137 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,253
581063,165711,2133 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,305
581075,165949,2129 CHILCOTIN CRT KELOWNA,W,555,2013-01-06,391
581087,165705,2125 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,260
581099,165701,2121 CHILCOTIN CRES KELOWNA,W,555,2013-01-06,476
581101,125693,1095 NECHAKO CRT KELOWNA,W,555,2013-01-06,411
581113,165591,1103 NECHAKO CRT KELOWNA,W,555,2013-01-06,497
581125,172263,1114 NECHAKO CRT KELOWNA,W,555,2013-01-06,611
581137,165595,1110 NECHAKO CRT KELOWNA,W,555,2013-01-06,482
581149,165593,1106 NECHAKO CRT KELOWNA,W,555,2013-01-06,361
581152,172979,1102 NECHAKO CRT KELOWNA,W,555,2013-01-06,202
581164,165589,1098 NECHAKO CRT KELOWNA,W,555,2013-01-06,301
